sep=;
Number;Time 80Se;80Se;Time 117Sn;117Sn;Time 122Sn;122Sn;Time 124Sn;124Sn;Time 121Sb;121Sb;Time 125Te;125Te
644;120.801;505993.09666355;120.832;80785.5725386786;120.895;53247.3497133198;120.926;74424.1929133871;120.864;325423.766219442;120.958;6067.71577472412
645;120.989;447331.206526802;121.02;99347.1634479456;121.083;55387.2931433586;121.114;74892.8476094567;121.051;420103.706313844;121.145;5067.39839899548
646;121.176;451092.359430298;121.208;92174.8406332766;121.271;69571.0039144294;121.302;69135.9558571932;121.239;381435.288425056;121.333;6167.7506488432
647;121.364;389373.510559115;121.396;81153.9334257432;121.458;60169.6711266684;121.49;50004.4947297833;121.427;363765.917221649;121.521;3467.00920717634
648;121.552;405601.700377819;121.584;89996.9102620356;121.646;53581.6986950853;121.678;88221.2589173647;121.615;412731.794448774;121.709;6801.3180954469
649;121.74;449724.575348135;121.771;91906.7731114203;121.834;57594.382794805;121.865;86512.7825142329;121.803;307538.7788545;121.897;5234.11400143665
650;121.928;396769.815019979;121.959;81354.8607984086;122.022;52077.1783783567;122.053;79412.6590293204;121.991;308895.639577904;122.085;5167.42757037641
651;122.116;426146.861288016;122.147;79312.2061518676;122.21;55621.3652681432;122.241;69437.1418269654;122.178;425429.769254113;122.272;6367.82210798816
652;122.303;416007.821783517;122.335;86881.2633872331;122.398;47163.3096687338;122.429;55286.9774729605;122.366;388248.997023424;122.46;5667.58198115662
653;122.491;495397.041460473;122.523;87383.7497469756;122.585;61407.2815913041;122.617;78307.7089396;122.554;370096.268651827;122.648;4967.36979786155
654;122.679;423551.808305613;122.711;77336.7495130332;122.773;54584.7838154614;122.805;78642.5349676147;122.742;370334.551826306;122.836;6334.47670637884
655;122.867;393599.59265459;122.898;74055.9729875076;122.961;60403.8069624553;122.992;69135.9558571932;122.93;336428.44473727;123.024;5567.54995846758
656;123.055;416963.443652578;123.086;89661.8679855483;123.149;55822.0009997213;123.18;75060.2273142363;123.118;432533.672449451;123.212;5700.92611544745
657;123.242;377961.30475423;123.274;80718.59866098;123.337;55955.7594268261;123.368;69437.1418269654;123.305;323386.613069196;123.399;5600.89390266687
658;123.43;435198.368924029;123.462;65689.4171961102;123.524;50405.640224235;123.556;67262.0257672338;123.493;379596.035825968;123.587;5667.58198115662
659;123.618;398338.091410366;123.65;75060.2273142363;123.712;44990.9487422927;123.744;72181.5183814946;123.681;385455.05989297;123.775;6634.58760211951
660;123.806;357301.762552321;123.837;73252.6108267659;123.9;46829.0828096896;123.931;62845.6951516951;123.869;466624.091229316;123.963;4400.55182919938
661;123.994;438478.544251233;124.025;69972.5962931057;124.088;48600.5576246397;124.119;63146.7733543257;124.056;505272.776544915;124.151;4934.02705753762
662;124.181;430894.05793045;124.213;67462.7944358557;124.276;51475.4063227222;124.307;53715.4400692512;124.244;366352.239308275;124.338;4733.97194614887
663;124.369;438649.403313455;124.401;60838.6389334633;124.464;41816.4428694363;124.495;63514.7648285687;124.432;349887.899021134;124.526;3400.32949192777
664;124.557;358390.297203143;124.589;65923.6265769197;124.651;40413.1599865732;124.683;54785.4077113516;124.62;521195.218663924;124.714;9402.51893482264
665;124.745;531428.784609173;124.777;52545.2375603907;124.839;50138.2088769131;124.871;56925.538474277;124.808;384807.747013321;124.902;4567.26109569827
666;124.933;345876.183900095;124.964;54049.7979584166;125.027;40379.7498557926;125.058;50606.2164062016;124.996;393360.996689802;125.09;3700.39020614724
667;125.121;462038.423623243;125.152;68466.6721773988;125.215;41415.4934626845;125.246;43219.837872209;125.183;501465.854475907;125.278;5000.71260154572
668;125.308;414335.607288765;125.34;56323.6003514366;125.403;34032.977955639;125.434;50673.0756423839;125.371;363425.63977487;125.465;3967.11514903426
669;125.496;438376.029602751;125.528;62745.3368969613;125.59;39477.7003468682;125.622;48834.5393511839;125.559;428025.096724866;125.653;5467.51850604991
670;125.684;438136.831057077;125.716;64551.873165621;125.778;27688.4990481661;125.81;58999.0387363748;125.747;337685.586987508;125.841;5334.14412324007
671;125.872;372989.923882027;125.903;55888.8800860008;125.966;35569.354418553;125.997;52645.5375787903;125.935;400281.58273691;126.029;4233.84414662963
672;126.06;435915.855517095;126.091;46795.660473518;126.154;35836.5640462964;126.185;51207.9586915345;126.122;417373.011630284;126.217;6868.01073636777
673;126.247;450511.038330711;126.279;51976.8816044252;126.342;34667.5519404762;126.373;42150.5743666538;126.31;357641.922448745;126.404;5834.30328625467
674;126.435;359955.182902543;126.467;51542.2688666403;126.53;33532.0146910263;126.561;41849.8557331349;126.498;406079.224832761;126.592;3433.66931787609
675;126.623;317412.315688663;126.655;46461.4406090614;126.717;30827.0599932621;126.749;37907.5765232506;126.686;529093.090557529;126.78;5200.77075422578
676;126.811;463783.57559034;126.842;57995.7016070068;126.905;27721.8850421465;126.936;38976.5817484414;126.874;361860.447651178;126.968;4967.36979786155
677;126.999;403964.571218042;127.03;35869.9655356366;127.093;28756.8823442851;127.124;37005.6539734104;127.062;369415.477228493;127.156;5734.2703131025
678;127.187;430484.177951861;127.218;40847.4974700582;127.281;34867.948489196;127.312;34533.9555117569;127.249;411981.123332498;127.343;5000.71260154572
679;127.374;404271.521431533;127.406;39043.3967354715;127.469;25919.1322074389;127.5;21279.5642105347;127.437;350329.92318833;127.531;2800.22345783193
680;127.562;355260.940271767;127.594;33131.2543688088;127.656;31327.9460943134;127.688;39778.3783689984;127.625;343904.656851768;127.719;4400.55182919938
681;127.75;426385.898401465;127.782;37707.1452871324;127.844;27655.1131176692;127.876;28523.1679431618;127.813;390020.990085742;127.907;5334.14412324007
682;127.938;454922.715052912;127.969;32363.1559815704;128.032;22481.0612902108;128.063;30726.8844875824;128.001;310320.455303463;128.095;3967.11514903426
683;128.126;445621.85473244;128.157;25985.8975301338;128.22;19777.8084950824;128.251;31528.3045353967;128.189;217709.159312107;128.283;3833.75217075799
684;128.314;371764.318130814;128.345;40680.4433207209;128.408;25518.545603017;128.439;25084.5870956878;128.376;471724.469129241;128.47;6101.06066939738
685;128.501;479326.404826593;128.533;34500.5565633789;128.596;23215.349989413;128.627;25117.9681385079;128.564;362132.645048934;128.658;3700.39020614724
686;128.689;515119.675694452;128.721;36270.7883629363;128.783;22814.8250733327;128.815;22481.0612902108;128.752;328038.456200558;128.846;4967.36979786155
687;128.877;371151.547024527;128.909;32463.3408224225;128.971;18176.0773307046;129.003;24984.4443480425;128.94;342817.011700966;129.034;4267.18555643033
688;129.065;354920.82607292;129.096;29691.7710590971;129.159;21146.0696110601;129.19;29424.6549183561;129.128;317717.770624924;129.222;2800.22345783193
689;129.253;268370.398845772;129.284;30693.4927793558;129.347;25985.8975301338;129.378;32997.6696271649;129.316;419523.398549033;129.41;6234.44088175598
690;129.441;466760.995013926;129.472;36237.386111251;129.535;17775.6673758424;129.566;25318.2557282929;129.503;311032.906181812;129.598;4033.79701830059
691;129.629;483916.533859964;129.66;24416.9795675913;129.723;15907.2083514645;129.754;20178.2641239719;129.691;312898.984880899;129.785;4167.16151709682
692;129.816;382627.498483011;129.848;29224.320479503;129.911;20311.7513637515;129.942;28022.3618447521;129.879;289773.505808729;129.973;2933.57858050266
693;130.004;368666.63685671;130.036;23248.727478233;130.098;18776.7093896837;130.13;22280.8060661963;130.067;209172.912932664;130.161;3967.11514903426
694;130.192;384092.323420564;130.223;32095.9992003359;130.286;15473.4873799037;130.317;21846.9275840225;130.255;281642.69259688;130.349;6301.13136813715
695;130.38;516973.011397557;130.411;26920.6387076652;130.474;18309.5493454611;130.505;20712.2191737015;130.443;192180.196517825;130.537;4067.13804796643
696;130.568;388794.206804546;130.599;25485.1637985517;130.662;20812.3375537018;130.693;20311.7513637515;130.63;264613.982220956;130.724;5267.4573120092
697;130.755;406113.334214077;130.787;24016.4272362296;130.85;16340.9400409224;130.881;21246.1904654935;130.818;208127.253569762;130.912;4300.52702958748
698;130.943;308692.103837567;130.975;18409.6540225694;131.038;17375.266554848;131.069;21112.6961198116;131.006;167697.679165603;131.1;3600.36939790022
699;131.131;442545.435882699;131.163;24784.1605664025;131.225;12037.4615807825;131.257;24016.4272362296;131.194;215853.102371855;131.288;3967.11514903426
700;131.319;313984.793934363;131.35;17108.3377484017;131.413;15340.0369294715;131.444;14205.7490666473;131.382;198719.10652028;131.476;3533.68917583334
701;131.507;445792.782511555;131.538;22614.5660419876;131.601;15106.501082741;131.632;17108.3377484017;131.57;188979.036815841;131.664;3433.66931787609
702;131.694;424815.141987849;131.726;18976.9246432826;131.789;16140.7548524145;131.82;14906.329973023;131.757;186789.104344234;131.851;5234.11400143665
703;131.882;487514.10474625;131.914;19010.2940742412;131.977;12037.4615807825;132.008;17141.7036272145;131.945;127629.226892231;132.039;4567.26109569827
